app_id,name,release_date,coming_soon,price_usd,is_free,discount_pct,developer,publisher,genres,categories,tags,platforms_win,platforms_mac,platforms_linux,recommendations,positive_reviews,negative_reviews,estimated_owners,avg_playtime_forever,avg_playtime_2weeks,median_playtime,peak_ccu,required_age,dlc_count,achievements,release_year,release_month,estimated_owners_mid,is_free_clean,price_log,recommendations_scaled,avg_playtime_forever_scaled,dlc_count_scaled,achievements_scaled,release_year_scaled,primary_genre,total_reviews,review_score
1468810,鬼谷八荒 Tale of Immortal,2023-05-26,False,12.99,False,35,鬼谷工作室,"鬼谷工作室, Lightning Games","Action, Adventure, Indie, RPG, Simulation","Single-player, Steam Achievements, Full controller support, Steam Workshop, Steam Cloud, Remote Play on Tablet, Family Sharing","Management, Singleplayer, Simulation, Mythology, Sandbox, Tactical RPG, RPG, Dating Sim, Choose Your Own Adventure, Action",True,False,False,191359,121020,106084,"2,000,000 .. 5,000,000",4436,799,2512,4116,0,4,169,2023,5,3500000.0,False,2.63834278867739,1.2028021003247613,0.9452096359003295,0.026885041876391583,0.9772940557424182,1.2687996796404697,Action,227104,0.5328836127941383
2231450,Pizza Tower,2023-01-26,False,19.99,False,0,Tour De Pizza,Tour De Pizza,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Remote Play Together, Family Sharing","Great Soundtrack, 2D Platformer, Fast-Paced, Indie, Cartoony, Platformer, Funny, Singleplayer, Pixel Graphics, Comedy",True,False,False,64727,65599,1094,"1,000,000 .. 2,000,000",663,0,215,367,0,1,74,2023,1,1500000.0,False,3.0440461338325417,0.3129777918266088,-0.19147564049402893,-0.09984655995698968,0.23379108109224742,1.2687996796404697,Action,66693,0.9835964793906407
562590,Galactic Junk League,2017-07-26,False,0.0,False,0,Pixel Federation,Pixel Federation,"Action, Casual, Free To Play, Indie, Massively Multiplayer","Multi-player, Online PvP, Cross-Platform Multiplayer, Steam Achievements, In-App Purchases, Family Sharing","Free to Play, Space, Building, Multiplayer, Massively Multiplayer, Action, Crafting, Sci-fi, Arena Shooter, Sandbox",True,True,False,492,1212,532,"200,000 .. 500,000",145,0,60,0,0,0,52,2017,7,350000.0,True,0.0,-0.1383920393091139,-0.3475326172160744,-0.14209042723478343,0.06161144485747102,-0.10393947933071283,Action,1744,0.694954128440367
523780,Emily is Away Too,2017-05-26,False,4.99,False,0,Kyle Seeley,Kyle Seeley,"Adventure, Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Family Sharing","Indie, Simulation, Choices Matter, Dating Sim, Casual, Story Rich, Pixel Graphics, Multiple Endings, Singleplayer, Text-Based",True,True,True,5257,5576,401,"200,000 .. 500,000",183,0,146,10,0,0,21,2017,5,350000.0,False,1.7900914121273581,-0.10490909005463085,-0.3360844220125267,-0.14209042723478343,-0.18100531529153208,-0.10393947933071283,Adventure,5977,0.9329094863643969
1665900,SHINORUBI,2024-01-19,False,24.99,False,0,Last Boss 88,Last Boss 88,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing","2D, Top-Down, Flight, Singleplayer, Aliens, Space Sim, Military, On-Rails Shooter, Futuristic, Colorful",True,False,False,0,10,8,"200,000 .. 500,000",0,0,0,0,0,0,52,2024,1,350000.0,False,3.2577118486533987,-0.14184925043885277,-0.39121651996645396,-0.14209042723478343,0.06161144485747102,1.497589539469,Action,18,0.5555555555555556
507490,Ashes of the Singularity: Escalation,2016-11-10,False,29.99,False,0,"Stardock Entertainment, Oxide Games",Stardock Entertainment,"Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Includes level editor, Family Sharing","RTS, Base-Building, PvP, Real Time Tactics, Moddable, Strategy, Online Co-Op, Transhumanism, Sci-fi, Military",True,False,False,2666,3548,1224,"200,000 .. 500,000",305,0,151,22,0,13,54,2016,11,350000.0,False,3.433664571799657,-0.12311566330087756,-0.29932969004324184,0.4070798473765354,0.07726413906063251,-0.33272933915924324,Simulation,4772,0.7435037720033529
3185510,Lucky Pikinini - Advanced Killer Cyborg,2024-09-23,False,0.99,False,80,Lucky Pikinini,Lucky Pikinini,"Action, Indie, Strategy","Single-player, Steam Cloud, Family Sharing","Action, Strategy, Action RPG, Arcade, Shooter, Arena Shooter, Tactical RPG, 3D, Cinematic, First-Person",True,False,False,0,2,1,"200,000 .. 500,000",0,0,0,0,0,0,0,2024,9,350000.0,False,0.688134638736401,-0.14184925043885277,-0.39121651996645396,-0.14209042723478343,-0.3453586044247277,1.497589539469,Action,3,0.6666666666666666
230820,The Night of the Rabbit,2013-05-28,False,19.99,False,0,Daedalic Entertainment,Daedalic Entertainment,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing","Adventure, Point & Click, Indie, Fantasy, Puzzle, Story Rich, Singleplayer, Retro, Classic, Cult Classic",True,True,True,2684,2839,337,"200,000 .. 500,000",247,0,165,10,0,1,17,2013,5,350000.0,False,3.0440461338325417,-0.12298917996686272,-0.31680325114339364,-0.09984655995698968,-0.21231070369785507,-1.0190989186448345,Adventure,3176,0.8938916876574308
977880,Eastward,2021-09-16,False,12.49,False,50,Pixpil,"Chucklefish, XD","Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","Pixel Graphics, Story Rich, Adventure, Singleplayer, Action RPG, Atmospheric, RPG, Post-apocalyptic, Action, JRPG",True,True,False,14246,13339,2501,"500,000 .. 1,000,000",688,6,403,48,0,3,30,2021,9,750000.0,False,2.6019486702196644,-0.04174471841799955,-0.18394393312327384,-0.015358825401402173,-0.11056819137730538,0.8112199599834088,Action,15840,0.8421085858585858
228380,Wreckfest,2018-06-14,False,29.99,False,0,Bugbear,THQ Nordic,"Action, Indie, Racing, Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Workshop, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","Racing, Destruction, Automobile Sim, Simulation, Multiplayer, Driving, Physics, Action, Indie, Sports",True,False,False,29904,34031,4586,"1,000,000 .. 2,000,000",1248,151,433,328,0,14,20,2018,6,1500000.0,False,3.433664571799657,0.06828172847112858,-0.015233688018359781,0.4493237146543292,-0.18883166239311283,0.12485038049781758,Action,38617,0.8812440117046897
398710,Timberman,2015-09-18,False,0.99,False,0,Digital Melody,Forever Entertainment S. A.,"Action, Casual, Indie","Single-player, Multi-player, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing","Casual, Pixel Graphics, Indie, Multiplayer, Action, 2D, Singleplayer, Arcade, Difficult, Local Multiplayer",True,True,True,8390,10572,764,"500,000 .. 1,000,000",212,0,153,7,0,0,20,2015,9,750000.0,False,0.688134638736401,-0.08289396308415962,-0.32734764146245077,-0.14209042723478343,-0.18883166239311283,-0.5615191989877737,Action,11336,0.9326040931545518
742120,DRAGON QUEST® XI: Echoes of an Elusive Age™ - Digital Edition of Light,2018-09-04,False,0.0,False,0,Square Enix,Square Enix,RPG,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Remote Play on TV, Family Sharing","JRPG, RPG, Turn-Based Combat, Singleplayer, Fantasy, Anime, Story Rich, Adventure, Turn-Based, Open World",True,False,False,6512,7614,1271,"200,000 .. 500,000",2730,0,1585,38,0,0,58,2018,9,350000.0,True,0.0,-0.09609039093304088,0.4312459249200021,-0.14209042723478343,0.10856952746695549,0.12485038049781758,RPG,8885,0.8569499155880698
39190,Dungeon Siege,2011-04-05,False,6.99,False,0,Gas Powered Games,Square Enix,RPG,"Single-player, Family Sharing","RPG, Fantasy, Action RPG, Party-Based RPG, Classic, Hack and Slash, Adventure, Singleplayer, Dungeon Crawler, Isometric",True,False,False,3723,3217,724,"500,000 .. 1,000,000",323,0,157,32,0,0,0,2011,4,750000.0,False,2.0781907597781832,-0.11568828085345079,-0.2939068607362982,-0.14209042723478343,-0.3453586044247277,-1.4766786383018953,RPG,3941,0.8162902816544024
678950,DRAGON BALL FighterZ,2018-01-26,False,9.59,False,84,Arc System Works,Bandai Namco Entertainment,Action,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","Fighting, Anime, Action, 2D Fighter, Multiplayer, Local Multiplayer, Competitive, Controller, PvP, Arcade",True,False,False,53918,65978,6998,"2,000,000 .. 5,000,000",3654,614,477,511,0,29,35,2018,1,3500000.0,False,2.359910159613315,0.23702454975069961,0.7096178293431102,1.0829817238212356,-0.07143645586940164,0.12485038049781758,Action,72976,0.9041054593290945
747200,Keplerth,2022-05-23,False,14.99,False,0,TARO,Gamirror Games,"Adventure, Casual, Indie, RPG, Simulation","Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Steam Workshop, Steam Cloud, Family Sharing","Adventure, Exploration, Sandbox, Survival, Open World, Building, Sci-fi, Casual, RPG, Multiplayer",True,False,False,3667,3421,606,"200,000 .. 500,000",927,0,505,22,0,0,59,2022,5,350000.0,False,2.771963526845863,-0.11608178455927472,-0.11194081065885517,-0.14209042723478343,0.11639587456853623,1.0400098198119392,Adventure,4027,0.8495157685622051
1213740,She Will Punish Them,2020-04-29,False,15.99,False,0,L2 Games,L2 Games,"Action, Indie, RPG, Early Access","Single-player, Steam Workshop, Partial Controller Support, Family Sharing","Sexual Content, Nudity, Mature, Female Protagonist, 3D, Hack and Slash, Demons, Action RPG, Souls-like, Dark Fantasy",True,False,False,17175,11430,954,"500,000 .. 1,000,000",1139,0,279,25,0,0,3,2020,4,750000.0,False,2.8326249356838407,-0.021163069233029807,-0.04807193215485198,-0.14209042723478343,-0.3218795631199855,0.5824301001548784,Action,12384,0.9229651162790697
313140,Blackbay Asylum,2014-08-01,False,9.99,False,0,TAD Productions AB,KPL,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing","Adventure, Indie, Horror, Gore, Puzzle, Lovecraftian, Comedy",True,False,False,139,312,240,"200,000 .. 500,000",272,0,212,0,0,0,0,2014,8,350000.0,False,2.39698576841553,-0.14087251802618264,-0.30927154377263855,-0.14209042723478343,-0.3453586044247277,-0.7903090588163041,Adventure,552,0.5652173913043478
835860,Dreadnought,2018-10-14,False,0.0,False,0,"Six Foot, YAGER","Grey Box, Six Foot","Action, Massively Multiplayer","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, In-App Purchases, Family Sharing","Space, Free to Play, Massively Multiplayer, Sci-fi, Action, Multiplayer, Shooter, PvP, Spaceships, Open World",True,False,False,0,4450,2090,"500,000 .. 1,000,000",455,0,168,0,0,0,33,2018,10,750000.0,True,0.0,-0.14184925043885277,-0.2541394458187113,-0.14209042723478343,-0.08708915007256314,0.12485038049781758,Action,6540,0.6804281345565749
460790,Bayonetta,2017-04-11,False,19.99,False,0,PlatinumGames,SEGA,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","Action, Female Protagonist, Hack and Slash, Sexual Content, Nudity, Singleplayer, Spectacle fighter, Mature, Great Soundtrack, Character Action Game",True,False,False,26342,26797,2156,"1,000,000 .. 2,000,000",538,0,193,109,17,0,50,2017,4,1500000.0,False,3.0440461338325417,0.04325208203997043,-0.2291341773478044,-0.14209042723478343,0.04595875065430953,-0.10393947933071283,Action,28953,0.9255344869270887
1447430,小黑盒加速器,2021-05-24,False,0.0,True,0,Qing Feng Beijing Technology,Qing Feng Beijing Technology,"Software Training, Web Publishing, Game Development",Unknown,"Web Publishing, Game Development, Software Training, Utilities, Software",True,False,False,0,7088,1800,"1,000,000 .. 2,000,000",0,0,0,3328,0,0,0,2021,5,1500000.0,True,0.0,-0.14184925043885277,-0.39121651996645396,-0.14209042723478343,-0.3453586044247277,0.8112199599834088,Other,8888,0.7974797479747975
1287840,Disciples: Liberation,2021-10-21,False,39.99,False,0,Frima Studio,Kalypso Media,"RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Strategy, Dark Fantasy, Female Protagonist, Tactical RPG, Turn-Based Strategy, Multiple Endings, Turn-Based Tactics, Tactical, Isometric",True,False,False,2643,2630,944,"200,000 .. 500,000",409,0,362,29,17,2,50,2021,10,350000.0,False,3.7133281345162463,-0.12327728089434097,-0.2679977873809007,-0.05760269267919593,0.04595875065430953,0.8112199599834088,RPG,3574,0.735870173475098
1832640,Mirror 2: Project X,2022-01-20,False,1.99,False,0,KAGAMI Ⅱ WORKs,NIJICO,"Adventure, Indie, RPG, Early Access","Single-player, Steam Achievements, Steam Workshop, Steam Cloud, Family Sharing","3D, Match 3, Anime, Female Protagonist, Drama, Visual Novel, Interactive Fiction, Singleplayer, Multiple Endings, FPS",True,False,False,111578,28726,87986,"2,000,000 .. 5,000,000",442,0,142,11,0,11,1,2022,1,3500000.0,False,1.095273387402595,0.6421928297115584,-0.2580559336515039,0.3225921128209479,-0.33753225732314696,1.0400098198119392,Adventure,116712,0.2461272191377065
237950,UFO: Afterlight,2014-01-06,False,6.99,False,0,Altar Games,Bohemia Interactive,"Indie, Strategy","Single-player, Captions available, Family Sharing","Strategy, Tactical, Sci-fi, Real-Time with Pause, Indie, Aliens, Singleplayer, Turn-Based, Mars, Violent",True,False,False,363,337,180,"200,000 .. 500,000",111,0,219,7,0,0,0,2014,1,350000.0,False,2.0781907597781832,-0.1392985032028869,-0.35777573924030137,-0.14209042723478343,-0.3453586044247277,-0.7903090588163041,Indie,517,0.6518375241779497
1172650,INDUSTRIA,2021-09-30,False,19.99,False,0,Bleakmill,Headup,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","FPS, Action, Sci-fi, Singleplayer, Dystopian , Atmospheric, Story Rich, Mystery, Shooter, Adventure",True,False,False,2662,2314,940,"500,000 .. 1,000,000",142,0,73,2,0,0,23,2021,9,750000.0,False,3.0440461338325417,-0.12314377070843642,-0.348436422100565,-0.14209042723478343,-0.1653526210883706,0.8112199599834088,Action,3254,0.7111247695144438
392110,ENDLESS™ Space 2,2017-05-18,False,39.99,False,0,AMPLITUDE Studios,AMPLITUDE Studios,Strategy,"Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play on Tablet, Family Sharing","Strategy, Space, Sci-fi, 4X, Turn-Based Strategy, Multiplayer, Turn-Based, Grand Strategy, Great Soundtrack, Singleplayer",True,True,False,17047,18526,3664,"1,000,000 .. 2,000,000",2194,0,494,359,0,21,115,2017,5,1500000.0,False,3.7133281345162463,-0.022062506274913084,0.2697661188910129,0.7450307855988855,0.5546713122570579,-0.10393947933071283,Strategy,22190,0.8348805768364128
544730,Catan Universe,2017-04-25,False,0.0,True,0,Client/Frontend: Endava  / Backend: SuperNimbus,USM,"Casual, Strategy","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, In-App Purchases","Board Game, Multiplayer, Casual, Strategy, Free to Play, Card Game, Tabletop, Singleplayer",True,True,False,0,7826,8234,"1,000,000 .. 2,000,000",761,0,131,848,0,0,21,2017,4,1500000.0,True,0.0,-0.14184925043885277,-0.16195134760066898,-0.14209042723478343,-0.18100531529153208,-0.10393947933071283,Casual,16060,0.48729763387297637
434730,Half Dead,2016-08-01,False,1.99,False,0,Room710Games,Room710Games,"Action, Adventure","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Family Sharing","Multiplayer, Survival, Adventure, Action, Co-op, Puzzle, Gore, First-Person, Singleplayer, Horror",True,False,False,2669,2582,718,"200,000 .. 500,000",103,0,67,4,0,0,18,2016,8,350000.0,False,1.095273387402595,-0.12309458274520842,-0.360185885598943,-0.14209042723478343,-0.2044843565962743,-0.33272933915924324,Action,3300,0.7824242424242425
1766740,Choo-Choo Charles,2022-12-09,False,19.99,False,0,Two Star Games,Two Star Games,"Action, Adventure, Indie","Single-player, Steam Achievements, Partial Controller Support, Family Sharing","Survival Horror, Horror, Open World, First-Person, Singleplayer, Trains, Shooter, Dark, 3D, Action-Adventure",True,False,False,15558,14293,1372,"500,000 .. 1,000,000",387,0,187,31,0,0,25,2022,12,750000.0,False,3.0440461338325417,-0.03252548873869593,-0.2746256898671651,-0.14209042723478343,-0.14969992688520908,1.0400098198119392,Action,15665,0.9124162144909033
239140,Dying Light,2015-01-26,False,24.99,False,0,Techland,Techland,"Action, RPG","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Valve Anti-Cheat enabled, Includes level editor, Remote Play on Tablet, Remote Play on TV, Family Sharing","Zombies, Survival Horror, Horror, Online Co-Op, Open World, Parkour, First-Person, Survival, Open World Survival Craft, Gore",True,True,True,369315,435687,21945,"10,000,000 .. 20,000,000",2154,297,1073,4953,17,41,78,2015,1,15000000.0,False,3.2577118486533987,2.4532725552105505,0.2577153870978047,1.5899081311547605,0.2650964694985704,-0.5615191989877737,Action,457632,0.9520466226138032
